Date,Price
"Mar 01, 2002",22.4
"Feb 28, 2002",21.74
"Feb 27, 2002",21.29
"Feb 26, 2002",21.41
"Feb 25, 2002",20.48
"Feb 22, 2002",21.07
"Feb 21, 2002",20.95
"Feb 20, 2002",20.29
"Feb 19, 2002",20.88
"Feb 15, 2002",21.5
"Feb 14, 2002",21.23
"Feb 13, 2002",21.18
"Feb 12, 2002",20.73
"Feb 11, 2002",21.41
"Feb 08, 2002",20.26
"Feb 07, 2002",19.64
"Feb 06, 2002",19.78
"Feb 05, 2002",20.07
"Feb 04, 2002",20.07
"Feb 01, 2002",20.38
"Jan 31, 2002",19.48
"Jan 30, 2002",19.08
"Jan 29, 2002",19.58
"Jan 28, 2002",20.05
"Jan 25, 2002",19.99
"Jan 24, 2002",19.7
"Jan 23, 2002",19.5
"Jan 22, 2002",18.34
"Jan 18, 2002",18
"Jan 17, 2002",17.97
"Jan 16, 2002",18.86
"Jan 15, 2002",18.9
"Jan 14, 2002",18.89
"Jan 11, 2002",19.68
"Jan 10, 2002",20.38
"Jan 09, 2002",20.18
"Jan 08, 2002",21.25
"Jan 07, 2002",21.48
"Jan 04, 2002",21.62
"Jan 03, 2002",20.37
"Jan 02, 2002",21.01
"Dec 31, 2001",19.84
"Dec 28, 2001",20.41
"Dec 27, 2001",20.9
"Dec 26, 2001",21.27
"Dec 21, 2001",19.62
"Dec 20, 2001",19.28
"Dec 19, 2001",19.8
"Dec 18, 2001",19.36
"Dec 17, 2001",19.22
"Dec 14, 2001",19.23
"Dec 13, 2001",18.12
"Dec 12, 2001",18.36
"Dec 11, 2001",18.08
"Dec 10, 2001",18.37
"Dec 07, 2001",19.04
"Dec 06, 2001",18.54
"Dec 05, 2001",19.49
"Dec 04, 2001",19.65
"Dec 03, 2001",20.09
"Nov 30, 2001",19.44
"Nov 29, 2001",18.62
"Nov 28, 2001",19.22
"Nov 27, 2001",19.48
"Nov 26, 2001",18.69
"Nov 21, 2001",18.96
"Nov 20, 2001",19.15
"Nov 19, 2001",17.72
"Nov 16, 2001",18.03
"Nov 15, 2001",17.45
"Nov 14, 2001",19.74
"Nov 13, 2001",21.67
"Nov 12, 2001",21.23
"Nov 09, 2001",22.22
"Nov 08, 2001",21.17
"Nov 07, 2001",20.09
"Nov 06, 2001",19.92
"Nov 05, 2001",20.02
"Nov 02, 2001",20.18
"Nov 01, 2001",20.39
"Oct 31, 2001",21.18
"Oct 30, 2001",21.87
"Oct 29, 2001",22.15
"Oct 26, 2001",22.03
"Oct 25, 2001",22.01
"Oct 24, 2001",22.33
"Oct 23, 2001",21.85
"Oct 22, 2001",21.76
"Oct 19, 2001",21.83
"Oct 18, 2001",21.31
"Oct 17, 2001",21.81
"Oct 16, 2001",22
"Oct 15, 2001",22.29
"Oct 12, 2001",22.5
"Oct 11, 2001",23.34
"Oct 10, 2001",22.53
"Oct 09, 2001",22.48
"Oct 08, 2001",22.45
"Oct 05, 2001",22.39
"Oct 04, 2001",22.63
"Oct 03, 2001",22.08
"Oct 02, 2001",22.79
"Oct 01, 2001",23.28
"Sep 28, 2001",23.43
"Sep 27, 2001",22.74
"Sep 26, 2001",22.38
"Sep 25, 2001",21.81
"Sep 24, 2001",22.01
"Sep 21, 2001",25.97
"Sep 20, 2001",26.59
"Sep 19, 2001",26.72
"Sep 18, 2001",27.7
"Sep 17, 2001",28.81
"Sep 14, 2001",29.53
"Sep 10, 2001",27.63
"Sep 07, 2001",28.03
"Sep 06, 2001",27.58
"Sep 05, 2001",26.95
"Sep 04, 2001",26.93
"Aug 31, 2001",27.2
"Aug 30, 2001",26.55
"Aug 29, 2001",27.05
"Aug 28, 2001",27.17
"Aug 27, 2001",26.67
"Aug 24, 2001",26.9
"Aug 23, 2001",26.63
"Aug 22, 2001",26.37
"Aug 21, 2001",27.91
"Aug 20, 2001",27.18
"Aug 17, 2001",26.68
"Aug 16, 2001",27.4
"Aug 15, 2001",27.56
"Aug 14, 2001",28.01
"Aug 13, 2001",27.82
"Aug 10, 2001",28.05
"Aug 09, 2001",27.64
"Aug 08, 2001",27.54
"Aug 07, 2001",27.94
"Aug 06, 2001",27.74
"Aug 03, 2001",27.62
"Aug 02, 2001",27.71
"Aug 01, 2001",26.77
"Jul 31, 2001",26.35
"Jul 30, 2001",26.63
"Jul 27, 2001",27.02
"Jul 26, 2001",26.73
"Jul 25, 2001",26.84
"Jul 24, 2001",26.31
"Jul 23, 2001",26.12
"Jul 20, 2001",25.59
"Jul 19, 2001",24.7
"Jul 18, 2001",24.89
"Jul 17, 2001",25.57
"Jul 16, 2001",26.06
"Jul 13, 2001",26.59
"Jul 12, 2001",26.8
"Jul 11, 2001",27.11
"Jul 10, 2001",27.49
"Jul 09, 2001",27.59
"Jul 06, 2001",28.21
"Jul 05, 2001",27.02
"Jul 03, 2001",26.24
"Jul 02, 2001",25.95
"Jun 29, 2001",26.25
"Jun 28, 2001",25.56
"Jun 27, 2001",25.61
"Jun 26, 2001",26.98
"Jun 25, 2001",27.25
"Jun 22, 2001",26.83
"Jun 21, 2001",26.56
"Jun 20, 2001",26.5
"Jun 19, 2001",27.48
"Jun 18, 2001",27.55
"Jun 15, 2001",28.51
"Jun 14, 2001",29.04
"Jun 13, 2001",28.84
"Jun 12, 2001",29.18
"Jun 11, 2001",29.04
"Jun 08, 2001",28.33
"Jun 07, 2001",27.75
"Jun 06, 2001",27.72
"Jun 05, 2001",28.24
"Jun 04, 2001",28.13
"Jun 01, 2001",27.93
"May 31, 2001",28.37
"May 30, 2001",28.55
"May 29, 2001",28.66
"May 25, 2001",28.38
"May 24, 2001",28.41
"May 23, 2001",29.58
"May 22, 2001",29.74
"May 21, 2001",29.98
"May 18, 2001",29.91
"May 17, 2001",28.91
"May 16, 2001",28.86
"May 15, 2001",28.98
"May 14, 2001",28.71
"May 11, 2001",28.55
"May 10, 2001",28.52
"May 09, 2001",28.23
"May 08, 2001",27.39
"May 07, 2001",27.77
"May 04, 2001",28.36
"May 03, 2001",28.45
"May 02, 2001",27.8
"May 01, 2001",28.94
"Apr 30, 2001",28.46
"Apr 27, 2001",28.27
"Apr 26, 2001",28.44
"Apr 25, 2001",27.29
"Apr 24, 2001",26.86
"Apr 23, 2001",27.61
"Apr 20, 2001",27.28
"Apr 19, 2001",27.82
"Apr 18, 2001",27.95
"Apr 17, 2001",28.24
"Apr 16, 2001",28.79
"Apr 12, 2001",28.25
"Apr 11, 2001",28.18
"Apr 10, 2001",28.48
"Apr 09, 2001",27.28
"Apr 06, 2001",27.06
"Apr 05, 2001",27.26
"Apr 04, 2001",27.12
"Apr 03, 2001",26.19
"Apr 02, 2001",25.59
"Mar 30, 2001",26.29
"Mar 29, 2001",26.32
"Mar 28, 2001",26.31
"Mar 27, 2001",27.75
"Mar 26, 2001",27.48
"Mar 23, 2001",27.3
"Mar 22, 2001",26.54
"Mar 21, 2001",26.8
"Mar 20, 2001",25.96
"Mar 19, 2001",26.15
"Mar 16, 2001",26.74
"Mar 15, 2001",26.55
"Mar 14, 2001",26.41
"Mar 13, 2001",27.59
"Mar 12, 2001",28
"Mar 09, 2001",28.01
"Mar 08, 2001",28.39
"Mar 07, 2001",29
"Mar 06, 2001",28.32
"Mar 05, 2001",28.6
"Mar 02, 2001",27.84
"Mar 01, 2001",27.62
"Feb 28, 2001",27.39
"Feb 27, 2001",28.13
"Feb 26, 2001",28.42
"Feb 23, 2001",29.04
"Feb 22, 2001",28.82
"Feb 21, 2001",28.53
"Feb 20, 2001",28.58
"Feb 16, 2001",29.16
"Feb 15, 2001",28.8
"Feb 14, 2001",29.71
"Feb 13, 2001",30.36
"Feb 12, 2001",30.51
"Feb 09, 2001",31.03
"Feb 08, 2001",31.59
"Feb 07, 2001",31.27
"Feb 06, 2001",30.35
"Feb 05, 2001",30.55
"Feb 02, 2001",31.19
"Feb 01, 2001",29.82
"Jan 31, 2001",28.66
"Jan 30, 2001",29.06
"Jan 29, 2001",29.06
"Jan 26, 2001",29.77
"Jan 25, 2001",29.36
"Jan 24, 2001",29.05
"Jan 23, 2001",29.57
"Jan 22, 2001",32.19
"Jan 19, 2001",32.19
"Jan 18, 2001",30.45
"Jan 17, 2001",29.6
"Jan 16, 2001",30.29
"Jan 12, 2001",30.05
"Jan 11, 2001",29.41
"Jan 10, 2001",29.48
"Jan 09, 2001",27.64
"Jan 08, 2001",27.32
"Jan 05, 2001",27.95
"Jan 04, 2001",28.14
"Jan 03, 2001",28
"Jan 02, 2001",27.21
"Dec 29, 2000",26.8
"Dec 28, 2000",25.85
"Dec 27, 2000",26.47
"Dec 26, 2000",26.64
"Dec 22, 2000",26.18
"Dec 21, 2000",25.98
"Dec 20, 2000",25.77
"Dec 19, 2000",29.33
"Dec 18, 2000",29.76
"Dec 15, 2000",28.87
"Dec 14, 2000",27.99
"Dec 13, 2000",28.74
"Dec 12, 2000",29.68
"Dec 11, 2000",29.5
"Dec 08, 2000",28.44
"Dec 07, 2000",29.35
"Dec 06, 2000",29.85
"Dec 05, 2000",29.53
"Dec 04, 2000",31.22
"Dec 01, 2000",32.02
"Nov 30, 2000",33.82
"Nov 29, 2000",34.63
"Nov 28, 2000",34.22
"Nov 27, 2000",35.38
"Nov 22, 2000",35.4
"Nov 21, 2000",35.16
"Nov 20, 2000",35.22
"Nov 17, 2000",35.45
"Nov 16, 2000",35.12
"Nov 15, 2000",35.58
"Nov 14, 2000",34.87
"Nov 13, 2000",34.47
"Nov 10, 2000",34.02
"Nov 09, 2000",33.92
"Nov 08, 2000",33.24
"Nov 07, 2000",33.4
"Nov 06, 2000",32.86
"Nov 03, 2000",32.71
"Nov 02, 2000",32.54
"Nov 01, 2000",33.25
"Oct 31, 2000",32.7
"Oct 30, 2000",32.81
"Oct 27, 2000",32.74
"Oct 26, 2000",33.71
"Oct 25, 2000",32.96
"Oct 24, 2000",33.37
"Oct 23, 2000",33.76
"Oct 20, 2000",33.75
"Oct 19, 2000",32.91
"Oct 18, 2000",33.48
"Oct 17, 2000",32.99
"Oct 16, 2000",32.92
"Oct 13, 2000",34.99
"Oct 12, 2000",36.06
"Oct 11, 2000",33.25
"Oct 10, 2000",33.18
"Oct 09, 2000",31.86
"Oct 06, 2000",30.86
"Oct 05, 2000",30.53
"Oct 04, 2000",31.43
"Oct 03, 2000",32.07
"Oct 02, 2000",32.18
"Sep 29, 2000",30.84
"Sep 28, 2000",30.34
"Sep 27, 2000",31.46
"Sep 26, 2000",31.5
"Sep 25, 2000",31.57
"Sep 22, 2000",32.68
"Sep 21, 2000",34
"Sep 20, 2000",37.2
"Sep 19, 2000",36.51
"Sep 18, 2000",36.88
"Sep 15, 2000",35.92
"Sep 14, 2000",34.07
"Sep 13, 2000",33.82
"Sep 12, 2000",34.28
"Sep 11, 2000",35.14
"Sep 08, 2000",33.63
"Sep 07, 2000",35.39
"Sep 06, 2000",34.9
"Sep 05, 2000",33.83
"Sep 01, 2000",33.38
"Aug 31, 2000",33.12
"Aug 30, 2000",33.32
"Aug 29, 2000",32.74
"Aug 28, 2000",32.87
"Aug 25, 2000",32.03
"Aug 24, 2000",31.63
"Aug 23, 2000",32.02
"Aug 22, 2000",31.22
"Aug 21, 2000",32.47
"Aug 18, 2000",31.99
"Aug 17, 2000",31.94
"Aug 16, 2000",31.8
"Aug 15, 2000",31.67
"Aug 14, 2000",31.94
"Aug 11, 2000",31.02
"Aug 10, 2000",31.34
"Aug 09, 2000",30.35
"Aug 08, 2000",29.12
"Aug 07, 2000",28.91
"Aug 04, 2000",29.96
"Aug 03, 2000",28.66
"Aug 02, 2000",28.26
"Aug 01, 2000",27.79
"Jul 31, 2000",27.43
"Jul 28, 2000",28.18
"Jul 27, 2000",28.02
"Jul 26, 2000",27.81
"Jul 25, 2000",27.95
"Jul 24, 2000",28.02
"Jul 21, 2000",28.56
"Jul 20, 2000",30.93
"Jul 19, 2000",31.42
"Jul 18, 2000",31.94
"Jul 17, 2000",30.83
"Jul 14, 2000",31.4
"Jul 13, 2000",31.47
"Jul 12, 2000",30.32
"Jul 11, 2000",29.7
"Jul 10, 2000",29.69
"Jul 07, 2000",30.28
"Jul 06, 2000",29.99
"Jul 05, 2000",30.67
"Jun 30, 2000",32.5
"Jun 29, 2000",32.72
"Jun 28, 2000",31.9
"Jun 27, 2000",32.06
"Jun 26, 2000",31.63
"Jun 23, 2000",32.25
"Jun 22, 2000",32.19
"Jun 21, 2000",31.37
"Jun 20, 2000",33.05
"Jun 19, 2000",31.69
"Jun 16, 2000",32.33
"Jun 15, 2000",32.95
"Jun 14, 2000",32.85
"Jun 13, 2000",32.56
"Jun 12, 2000",31.74
"Jun 09, 2000",30.2
"Jun 08, 2000",29.78
"Jun 07, 2000",29.95
"Jun 06, 2000",29.75
"Jun 05, 2000",29.7
"Jun 02, 2000",30.35
"Jun 01, 2000",30.14
"May 31, 2000",29.01
"May 30, 2000",30.35
"May 26, 2000",30
"May 25, 2000",30.51
"May 24, 2000",29.93
"May 23, 2000",28.78
"May 22, 2000",28.61
"May 19, 2000",29.89
"May 18, 2000",30.33
"May 17, 2000",29.32
"May 16, 2000",29.73
"May 15, 2000",29.92
"May 12, 2000",29.62
"May 11, 2000",29.11
"May 10, 2000",28.1
"May 09, 2000",28.65
"May 08, 2000",28.09
"May 05, 2000",27.29
"May 04, 2000",26.98
"May 03, 2000",26.75
"May 02, 2000",26.89
"May 01, 2000",25.87
"Apr 28, 2000",25.74
"Apr 27, 2000",25.42
"Apr 26, 2000",24.65
"Apr 25, 2000",25.33
"Apr 24, 2000",26.04
"Apr 20, 2000",25.88
"Apr 19, 2000",27.35
"Apr 18, 2000",26.11
"Apr 17, 2000",25.89
"Apr 14, 2000",25.57
"Apr 13, 2000",25.38
"Apr 12, 2000",25.41
"Apr 11, 2000",24.14
"Apr 10, 2000",23.85
"Apr 07, 2000",25.04
"Apr 06, 2000",25.69
"Apr 05, 2000",25.83
"Apr 04, 2000",25.45
"Apr 03, 2000",26.43
"Mar 31, 2000",26.9
"Mar 30, 2000",26.7
"Mar 29, 2000",26.45
"Mar 28, 2000",27.09
"Mar 27, 2000",27.79
"Mar 24, 2000",28.02
"Mar 23, 2000",27.31
"Mar 22, 2000",27.46
"Mar 21, 2000",28
"Mar 20, 2000",29.43
"Mar 17, 2000",30.91
"Mar 16, 2000",31.09
"Mar 15, 2000",30.72
"Mar 14, 2000",31.69
"Mar 13, 2000",32.02
"Mar 10, 2000",31.76
"Mar 09, 2000",31.69
"Mar 08, 2000",31.26
"Mar 07, 2000",34.13
"Mar 06, 2000",32.18
"Mar 03, 2000",31.51
"Mar 02, 2000",31.69
"Mar 01, 2000",31.77
"Feb 29, 2000",30.43
"Feb 28, 2000",30.13
"Feb 25, 2000",30.35
"Feb 24, 2000",29.97
"Feb 23, 2000",29.39
"Feb 22, 2000",29.62
"Feb 18, 2000",29.51
"Feb 17, 2000",29.46
"Feb 16, 2000",30.05
"Feb 15, 2000",30.06
"Feb 14, 2000",30.25
"Feb 11, 2000",29.44
"Feb 10, 2000",29.43
"Feb 09, 2000",28.77
"Feb 08, 2000",28.02
"Feb 07, 2000",28.45
"Feb 04, 2000",28.82
"Feb 03, 2000",28.03
"Feb 02, 2000",27.55
"Feb 01, 2000",28.22
"Jan 31, 2000",27.64
"Jan 28, 2000",27.22
"Jan 27, 2000",27.32
"Jan 26, 2000",27.84
"Jan 25, 2000",28.28
"Jan 24, 2000",27.83
"Jan 21, 2000",28.2
"Jan 20, 2000",29.66
"Jan 19, 2000",29.54
"Jan 18, 2000",28.85
"Jan 14, 2000",28.02
"Jan 13, 2000",26.69
"Jan 12, 2000",26.28
"Jan 11, 2000",25.77
"Jan 10, 2000",24.67
"Jan 07, 2000",24.22
"Jan 06, 2000",24.78
"Jan 05, 2000",24.91
"Jan 04, 2000",25.55
"Dec 30, 1999",25.6
"Dec 29, 1999",26.47
"Dec 28, 1999",26.82
"Dec 27, 1999",26.33
"Dec 23, 1999",25.87
"Dec 22, 1999",25.5
"Dec 21, 1999",26.26
"Dec 20, 1999",26.54
"Dec 17, 1999",26.74
"Dec 16, 1999",26.83
"Dec 15, 1999",26.36
"Dec 14, 1999",25.73
"Dec 13, 1999",25.38
"Dec 10, 1999",25.23
"Dec 09, 1999",26.15
"Dec 08, 1999",26.54
"Dec 07, 1999",26.22
"Dec 06, 1999",26.66
"Dec 03, 1999",25.81
"Dec 02, 1999",25.82
"Dec 01, 1999",25
"Nov 30, 1999",24.59
"Nov 29, 1999",25.96
"Nov 24, 1999",26.87
"Nov 23, 1999",26.44
"Nov 22, 1999",27.07
"Nov 19, 1999",26.56
"Nov 18, 1999",25.8
"Nov 17, 1999",26.6
"Nov 16, 1999",25.7
"Nov 15, 1999",25.13
"Nov 12, 1999",24.91
"Nov 11, 1999",24.33
"Nov 10, 1999",24.47
"Nov 09, 1999",24.03
"Nov 08, 1999",23.27
"Nov 05, 1999",23
"Nov 04, 1999",23.14
"Nov 03, 1999",22.56
"Nov 02, 1999",22.39
"Nov 01, 1999",22.51
"Oct 29, 1999",21.75
"Oct 28, 1999",21.68
"Oct 27, 1999",22.92
"Oct 26, 1999",23.19
"Oct 25, 1999",23.35
"Oct 22, 1999",23.45
"Oct 21, 1999",22.61
"Oct 20, 1999",22.2
"Oct 19, 1999",22.22
"Oct 18, 1999",22.53
"Oct 15, 1999",22.82
"Oct 14, 1999",22.45
"Oct 13, 1999",23.06
"Oct 12, 1999",22.3
"Oct 11, 1999",21.27
"Oct 08, 1999",20.9
"Oct 07, 1999",22.45
"Oct 06, 1999",23.27
"Oct 05, 1999",23.45
"Oct 04, 1999",23.76
"Oct 01, 1999",24.54
"Sep 30, 1999",24.51
"Sep 29, 1999",24.69
"Sep 28, 1999",24.33
"Sep 27, 1999",24.61
"Sep 24, 1999",24.76
"Sep 23, 1999",24.87
"Sep 22, 1999",24.12
"Sep 21, 1999",24.46
"Sep 20, 1999",24.29
"Sep 17, 1999",24.72
"Sep 16, 1999",24.51
"Sep 15, 1999",24.13
"Sep 14, 1999",23.86
"Sep 13, 1999",24.21
"Sep 10, 1999",23.55
"Sep 09, 1999",23.2
"Sep 08, 1999",22.66
"Sep 07, 1999",22.61
"Sep 03, 1999",22
"Sep 02, 1999",21.49
"Sep 01, 1999",21.99
"Aug 31, 1999",22.11
"Aug 30, 1999",22.01
"Aug 27, 1999",21.27
"Aug 26, 1999",20.95
"Aug 25, 1999",20.58
"Aug 24, 1999",21.47
"Aug 23, 1999",21.84
"Aug 20, 1999",21.65
"Aug 19, 1999",21.77
"Aug 18, 1999",21.52
"Aug 17, 1999",21.74
"Aug 16, 1999",21.36
"Aug 13, 1999",21.67
"Aug 12, 1999",21.48
"Aug 11, 1999",21.52
"Aug 10, 1999",21.3
"Aug 09, 1999",21.27
"Aug 06, 1999",20.88
"Aug 05, 1999",20.56
"Aug 04, 1999",20.44
"Aug 03, 1999",20.3
"Aug 02, 1999",20.45
"Jul 30, 1999",20.53
"Jul 29, 1999",20.97
"Jul 28, 1999",20.54
"Jul 27, 1999",20.38
"Jul 26, 1999",20.52
"Jul 23, 1999",20.63
"Jul 22, 1999",19.94
"Jul 21, 1999",19.65
"Jul 20, 1999",19.37
"Jul 19, 1999",20.44
"Jul 16, 1999",20.62
"Jul 15, 1999",20.16
"Jul 14, 1999",19.92
"Jul 13, 1999",20.15
"Jul 12, 1999",19.91
"Jul 09, 1999",19.94
"Jul 08, 1999",19.71
"Jul 07, 1999",19.77
"Jul 06, 1999",19.78
"Jul 02, 1999",19.69
"Jul 01, 1999",19.39
"Jun 30, 1999",19.29
"Jun 29, 1999",18.44
"Jun 28, 1999",18.23
"Jun 25, 1999",18.39
"Jun 24, 1999",18.29
"Jun 23, 1999",18.45
"Jun 22, 1999",17.61
"Jun 21, 1999",17.7
"Jun 18, 1999",17.99
"Jun 17, 1999",18.19
"Jun 16, 1999",17.94
"Jun 15, 1999",18.55
"Jun 14, 1999",18.33
"Jun 11, 1999",18.43
"Jun 10, 1999",17.85
"Jun 09, 1999",17.99
"Jun 08, 1999",17.66
"Jun 07, 1999",17.86
"Jun 04, 1999",17.32
"Jun 03, 1999",16.74
"Jun 02, 1999",16.65
"Jun 01, 1999",16.34
"May 28, 1999",16.84
"May 27, 1999",17.17
"May 26, 1999",17.35
"May 25, 1999",17.14
"May 24, 1999",17.06
"May 21, 1999",17.41
"May 20, 1999",17.03
"May 19, 1999",16.88
"May 18, 1999",17.11
"May 17, 1999",17.94
"May 14, 1999",18.04
"May 13, 1999",18.03
"May 12, 1999",17.57
"May 11, 1999",18.06
"May 10, 1999",18.5
"May 07, 1999",18.22
"May 06, 1999",18.32
"May 05, 1999",18.98
"May 04, 1999",18.92
"May 03, 1999",18.85
"Apr 30, 1999",18.66
"Apr 29, 1999",18.53
"Apr 28, 1999",18.45
"Apr 27, 1999",17.81
"Apr 26, 1999",17.66
"Apr 23, 1999",17.94
"Apr 22, 1999",18.18
"Apr 21, 1999",17.92
"Apr 20, 1999",17.78
"Apr 19, 1999",17.8
"Apr 16, 1999",17.33
"Apr 15, 1999",16.87
"Apr 14, 1999",16.47
"Apr 13, 1999",16.72
"Apr 12, 1999",16.4
"Apr 09, 1999",16.57
"Apr 08, 1999",15.83
"Apr 07, 1999",16.03
"Apr 06, 1999",16.81
"Apr 05, 1999",16.95
"Apr 01, 1999",16.64
"Mar 31, 1999",16.76
"Mar 30, 1999",16.8
"Mar 29, 1999",16.44
"Mar 26, 1999",16.17
"Mar 25, 1999",15.67
"Mar 24, 1999",15.34
"Mar 23, 1999",15.51
"Mar 22, 1999",15.5
"Mar 19, 1999",15.24
"Mar 18, 1999",15
"Mar 17, 1999",15.05
"Mar 16, 1999",14.46
"Mar 15, 1999",14.45
"Mar 12, 1999",14.49
"Mar 11, 1999",14.31
"Mar 10, 1999",14.69
"Mar 09, 1999",13.85
"Mar 08, 1999",13.63
"Mar 05, 1999",13.3
"Mar 04, 1999",13.35
"Mar 03, 1999",12.93
"Mar 02, 1999",12.51
"Mar 01, 1999",12.24
"Feb 26, 1999",12.27
"Feb 25, 1999",12.68
"Feb 24, 1999",12.61
"Feb 23, 1999",12.48
"Feb 22, 1999",11.96
"Feb 19, 1999",11.76
"Feb 18, 1999",12.04
"Feb 17, 1999",11.53
"Feb 16, 1999",11.37
"Feb 12, 1999",11.88
"Feb 11, 1999",11.85
"Feb 10, 1999",11.75
"Feb 09, 1999",11.68
"Feb 08, 1999",11.67
"Feb 05, 1999",11.8
"Feb 04, 1999",12.02
"Feb 03, 1999",12.38
"Feb 02, 1999",12.3
"Feb 01, 1999",12.37
"Jan 29, 1999",12.75
"Jan 28, 1999",12.45
"Jan 27, 1999",12.32
"Jan 26, 1999",12.06
"Jan 25, 1999",12.44
"Jan 22, 1999",12.69
"Jan 21, 1999",12.46
"Jan 20, 1999",11.81
"Jan 19, 1999",12.08
"Jan 15, 1999",12.11
"Jan 14, 1999",12.15
"Jan 13, 1999",12.31
"Jan 12, 1999",12.89
"Jan 11, 1999",13.44
"Jan 08, 1999",13.07
"Jan 07, 1999",13.09
"Jan 06, 1999",12.8
"Jan 05, 1999",11.99
"Jan 04, 1999",12.34
"Dec 31, 1998",12.05
"Dec 30, 1998",11.75
"Dec 29, 1998",11.72
"Dec 28, 1998",11.46
"Dec 24, 1998",11.23
"Dec 23, 1998",11.33
"Dec 22, 1998",11.12
"Dec 21, 1998",10.81
"Dec 18, 1998",10.95
"Dec 17, 1998",11.03
"Dec 16, 1998",12.38
"Dec 15, 1998",11.55
"Dec 14, 1998",11.29
"Dec 11, 1998",10.79
"Dec 10, 1998",10.72
"Dec 09, 1998",11.16
"Dec 08, 1998",11.3
"Dec 07, 1998",11.47
"Dec 04, 1998",11.17
"Dec 03, 1998",11.19
"Dec 02, 1998",11.24
"Dec 01, 1998",11.13
"Nov 30, 1998",11.22
"Nov 25, 1998",11.86
"Nov 24, 1998",12.12
"Nov 23, 1998",12.45
"Nov 20, 1998",12.14
"Nov 19, 1998",12.15
"Nov 18, 1998",12.14
"Nov 17, 1998",12.45
"Nov 16, 1998",12.82
"Nov 13, 1998",13.57
"Nov 12, 1998",13.84
"Nov 11, 1998",13.55
"Nov 10, 1998",13.52
"Nov 09, 1998",13.38
"Nov 06, 1998",13.87
"Nov 05, 1998",13.97
"Nov 04, 1998",14.14
"Nov 03, 1998",14.2
"Nov 02, 1998",14.36
"Oct 30, 1998",14.42
"Oct 29, 1998",14.24
"Oct 28, 1998",14.29
"Oct 27, 1998",14.13
"Oct 26, 1998",14.23
"Oct 23, 1998",14.05
"Oct 22, 1998",13.97
"Oct 21, 1998",14.08
"Oct 20, 1998",13.43
"Oct 19, 1998",13.35
"Oct 16, 1998",14.15
"Oct 15, 1998",14.05
"Oct 14, 1998",14.05
"Oct 13, 1998",14.23
"Oct 12, 1998",14.44
"Oct 09, 1998",14.58
"Oct 08, 1998",14.42
"Oct 07, 1998",15.06
"Oct 06, 1998",15.5
"Oct 05, 1998",15.39
"Oct 02, 1998",15.64
"Oct 01, 1998",15.43
"Sep 30, 1998",16.14
"Sep 29, 1998",15.98
"Sep 28, 1998",15.64
"Sep 25, 1998",15.75
"Sep 24, 1998",15.98
"Sep 23, 1998",15.81
"Sep 22, 1998",15.67
"Sep 21, 1998",15.49
"Sep 18, 1998",15.49
"Sep 17, 1998",14.86
"Sep 16, 1998",14.53
"Sep 15, 1998",14.57
"Sep 14, 1998",14.42
"Sep 11, 1998",14.34
"Sep 10, 1998",14.67
"Sep 09, 1998",14.12
"Sep 08, 1998",14.29
"Sep 04, 1998",14.59
"Sep 03, 1998",14.67
"Sep 02, 1998",13.67
"Sep 01, 1998",13.73
"Aug 31, 1998",13.34
"Aug 28, 1998",13.5
"Aug 27, 1998",13.23
"Aug 26, 1998",13.58
"Aug 25, 1998",13.77
"Aug 24, 1998",13.64
"Aug 21, 1998",13.37
"Aug 20, 1998",13.54
"Aug 19, 1998",13.16
"Aug 18, 1998",12.92
"Aug 17, 1998",13.2
"Aug 14, 1998",13.35
"Aug 13, 1998",13.21
"Aug 12, 1998",12.71
"Aug 11, 1998",12.76
"Aug 10, 1998",13.05
"Aug 07, 1998",13.8
"Aug 06, 1998",13.76
"Aug 05, 1998",13.68
"Aug 04, 1998",13.75
"Aug 03, 1998",13.7
"Jul 31, 1998",14.21
"Jul 30, 1998",14.21
"Jul 29, 1998",14.09
"Jul 28, 1998",14.27
"Jul 27, 1998",14.22
"Jul 24, 1998",13.87
"Jul 23, 1998",13.88
"Jul 22, 1998",14.16
"Jul 21, 1998",13.79
"Jul 20, 1998",13.34
"Jul 17, 1998",13.98
"Jul 16, 1998",14.52
"Jul 15, 1998",14.87
"Jul 14, 1998",14.55
"Jul 13, 1998",13.91
"Jul 10, 1998",13.87
"Jul 09, 1998",13.88
"Jul 08, 1998",13.85
"Jul 07, 1998",13.62
"Jul 06, 1998",13.92
"Jul 02, 1998",14.5
"Jul 01, 1998",14.37
"Jun 30, 1998",14.18
"Jun 29, 1998",14.07
"Jun 26, 1998",14.13
"Jun 25, 1998",14.03
"Jun 24, 1998",14.6
"Jun 23, 1998",14.52
"Jun 22, 1998",13.43
"Jun 19, 1998",11.84
"Jun 18, 1998",11.77
"Jun 17, 1998",12.6
"Jun 16, 1998",11.98
"Jun 15, 1998",11.56
"Jun 12, 1998",12.59
"Jun 11, 1998",12.75
"Jun 10, 1998",13.48
"Jun 09, 1998",13.85
"Jun 08, 1998",14.55
"Jun 05, 1998",15.07
"Jun 04, 1998",15.12
"Jun 03, 1998",14.81
"Jun 02, 1998",14.84
"Jun 01, 1998",14.96
"May 29, 1998",15.2
"May 28, 1998",14.85
"May 27, 1998",14.99
"May 26, 1998",14.82
"May 22, 1998",14.78
"May 21, 1998",14.63
"May 20, 1998",14.18
"May 19, 1998",12.96
